date,product_id,store_id,quantity,revenue
2025-08-27,P125,S01,28,462.84
2025-08-27,P125,S03,26,429.78
2025-08-27,P125,S05,14,231.42
2025-08-27,P125,S06,13,214.89
2025-08-27,P125,S09,15,247.95
2025-08-27,P127,S03,43,5842.84
2025-08-27,P127,S06,12,1630.56
2025-08-27,P127,S09,55,7473.4
2025-08-27,P128,S05,32,2904.96
2025-08-27,P129,S03,49,5579.63
2025-08-27,P129,S04,11,1252.57
2025-08-27,P129,S07,10,1138.7
2025-08-27,P129,S08,13,1480.31
2025-08-27,P129,S09,14,1594.18
2025-08-27,P129,S10,29,3302.23
2025-08-27,P130,S09,41,653.95
2025-08-27,P131,S01,28,4403.84
2025-08-27,P131,S02,54,8493.12
2025-08-27,P132,S02,12,1020.96
2025-08-27,P132,S05,39,3318.12
2025-08-27,P132,S07,21,1786.68
2025-08-27,P132,S08,28,2382.24
2025-08-27,P132,S09,28,2382.24
2025-08-27,P133,S01,22,3259.96
2025-08-27,P133,S02,50,7409.0
2025-08-27,P133,S03,39,5779.02
2025-08-27,P133,S04,7,1037.26
2025-08-27,P134,S02,18,482.58
2025-08-27,P134,S09,23,616.63
2025-08-27,P135,S03,28,3050.88
2025-08-27,P135,S06,25,2724.0
2025-08-27,P136,S06,24,1723.44
2025-08-27,P136,S07,23,1651.63
2025-08-27,P136,S09,29,2082.49
2025-08-27,P137,S03,40,6079.6
2025-08-27,P137,S05,26,3951.74
2025-08-27,P137,S06,28,4255.72
2025-08-27,P137,S09,36,5471.64
2025-08-27,P138,S02,45,4332.6
2025-08-27,P138,S03,39,3754.92
2025-08-27,P138,S08,25,2407.0
2025-08-27,P138,S10,6,577.68
2025-08-27,P139,S04,37,2091.24
2025-08-27,P139,S09,9,508.68
2025-08-27,P140,S01,23,1285.24
2025-08-27,P140,S04,17,949.96
2025-08-27,P140,S06,41,2291.08
2025-08-27,P140,S08,13,726.44
2025-08-27,P141,S02,7,870.03
2025-08-27,P141,S07,14,1740.06
2025-08-27,P141,S10,6,745.74
2025-08-28,P101,S01,41,16746.04
2025-08-28,P101,S02,44,17971.36
2025-08-28,P101,S07,52,21238.88
2025-08-28,P101,S08,88,35942.72
2025-08-28,P102,S06,65,24661.0
2025-08-28,P102,S07,60,22764.0
2025-08-28,P102,S08,39,14796.6
2025-08-28,P103,S01,38,4567.98
2025-08-28,P103,S06,46,5529.66
2025-08-28,P104,S01,30,7699.8
2025-08-28,P104,S02,42,10779.72
2025-08-28,P104,S03,51,13089.66
2025-08-28,P104,S08,43,11036.38
2025-08-28,P105,S01,65,20832.5
2025-08-28,P105,S03,64,20512.0
2025-08-28,P105,S05,39,12499.5
2025-08-28,P105,S06,35,11217.5
2025-08-28,P105,S09,55,17627.5
2025-08-28,P105,S10,37,11858.5
2025-08-28,P106,S02,22,7543.8
2025-08-28,P107,S01,23,11188.58
2025-08-28,P107,S03,13,6323.98
2025-08-28,P107,S10,27,13134.42
2025-08-28,P108,S05,21,3056.55
2025-08-28,P109,S01,36,1578.24
2025-08-28,P109,S03,86,3770.24
2025-08-28,P109,S05,58,2542.72
2025-08-28,P109,S06,39,1709.76
2025-08-28,P109,S07,47,2060.48
2025-08-28,P109,S10,91,3989.44
2025-08-28,P110,S01,39,3880.89
2025-08-28,P110,S05,46,4577.46
2025-08-28,P110,S08,74,7363.74
2025-08-28,P110,S10,109,10846.59
2025-08-28,P111,S05,79,6015.85
2025-08-28,P111,S08,91,6929.65
2025-08-28,P111,S09,50,3807.5
2025-08-28,P111,S10,28,2132.2
2025-08-28,P112,S02,64,5646.08
2025-08-28,P112,S07,81,7145.82
2025-08-28,P112,S08,47,4146.34
2025-08-28,P113,S02,54,1407.78
2025-08-28,P113,S05,39,1016.73
2025-08-28,P113,S07,67,1746.69
2025-08-28,P113,S08,51,1329.57
2025-08-28,P114,S02,106,27054.38
2025-08-28,P114,S04,67,17100.41
2025-08-28,P114,S08,93,23736.39
2025-08-28,P115,S03,62,20352.74
2025-08-28,P115,S04,30,9848.1
2025-08-28,P115,S07,48,15756.96
2025-08-28,P115,S09,82,26918.14
2025-08-28,P116,S03,41,11537.81
2025-08-28,P116,S07,51,14351.91
2025-08-28,P117,S04,93,24183.72
2025-08-28,P117,S10,62,16122.48
2025-08-28,P118,S06,49,6823.74
2025-08-28,P118,S08,58,8077.08
2025-08-28,P119,S01,28,626.08
2025-08-28,P119,S03,76,1699.36
2025-08-28,P119,S08,31,693.16
2025-08-28,P119,S09,29,648.44
2025-08-28,P119,S10,23,514.28
2025-08-28,P121,S03,36,5889.6
2025-08-28,P121,S07,14,2290.4
2025-08-28,P122,S04,11,143.33
2025-08-28,P122,S10,32,416.96
2025-08-28,P123,S01,31,4340.0
2025-08-28,P123,S07,36,5040.0
2025-08-28,P123,S08,42,5880.0
2025-08-28,P124,S07,39,1294.41
2025-08-28,P125,S08,11,181.83
2025-08-28,P126,S02,24,2023.2
2025-08-28,P126,S05,33,2781.9
2025-08-28,P126,S10,25,2107.5
2025-08-28,P127,S01,22,2989.36
2025-08-28,P127,S04,19,2581.72
2025-08-28,P127,S08,42,5706.96
2025-08-28,P128,S01,13,1180.14
2025-08-28,P128,S05,16,1452.48
2025-08-28,P128,S10,7,635.46
2025-08-28,P129,S01,9,1024.83
2025-08-28,P129,S06,38,4327.06
2025-08-28,P129,S09,34,3871.58
2025-08-28,P130,S02,9,143.55
2025-08-28,P130,S03,36,574.2
2025-08-28,P130,S04,41,653.95
2025-08-28,P130,S05,23,366.85
2025-08-28,P130,S06,22,350.9
2025-08-28,P131,S02,51,8021.28
2025-08-28,P131,S05,25,3932.0
2025-08-28,P131,S08,46,7234.88
2025-08-28,P132,S02,47,3998.76
2025-08-28,P132,S06,17,1446.36
2025-08-28,P133,S04,43,6371.74
2025-08-28,P133,S06,24,3556.32
2025-08-28,P133,S07,26,3852.68
2025-08-28,P133,S09,19,2815.42
2025-08-28,P134,S01,19,509.39
2025-08-28,P134,S02,28,750.68
2025-08-28,P134,S06,39,1045.59
2025-08-28,P134,S10,31,831.11
2025-08-28,P135,S02,10,1089.6
2025-08-28,P135,S07,29,3159.84
2025-08-28,P136,S02,21,1508.01
2025-08-28,P136,S04,34,2441.54
2025-08-28,P136,S07,42,3016.02
2025-08-28,P137,S02,10,1519.9
2025-08-28,P137,S09,9,1367.91
2025-08-28,P138,S07,7,673.96
2025-08-28,P138,S10,26,2503.28
2025-08-28,P139,S05,30,1695.6
2025-08-28,P139,S06,15,847.8
2025-08-28,P139,S10,41,2317.32
2025-08-28,P140,S03,11,614.68
2025-08-28,P140,S04,20,1117.6
2025-08-28,P140,S09,40,2235.2
2025-08-28,P140,S10,18,1005.84
2025-08-28,P141,S02,30,3728.7
2025-08-28,P141,S08,7,870.03
2025-08-29,P101,S02,48,19605.12
2025-08-29,P101,S07,62,25323.28
2025-08-29,P101,S09,105,42886.2
2025-08-29,P101,S10,83,33900.52
2025-08-29,P102,S01,58,22005.2
2025-08-29,P102,S05,24,9105.6
2025-08-29,P102,S08,76,28834.4
2025-08-29,P102,S09,73,27696.2
2025-08-29,P103,S07,56,6731.76
2025-08-29,P103,S08,40,4808.4
2025-08-29,P103,S10,37,4447.77
2025-08-29,P104,S02,54,13859.64
2025-08-29,P104,S05,55,14116.3
2025-08-29,P104,S06,83,21302.78
2025-08-29,P106,S08,18,6172.2
2025-08-29,P107,S01,41,19944.86
2025-08-29,P107,S06,27,13134.42
2025-08-29,P107,S08,45,21890.7
2025-08-29,P108,S01,66,9606.3
2025-08-29,P108,S07,37,5385.35
2025-08-29,P108,S08,41,5967.55
2025-08-29,P108,S10,58,8441.9
2025-08-29,P109,S01,60,2630.4
2025-08-29,P109,S02,78,3419.52
2025-08-29,P109,S04,74,3244.16
2025-08-29,P109,S06,62,2718.08
2025-08-29,P109,S07,82,3594.88
2025-08-29,P109,S08,66,2893.44
2025-08-29,P109,S09,111,4866.24
2025-08-29,P109,S10,55,2411.2
2025-08-29,P111,S01,62,4721.3
2025-08-29,P111,S04,80,6092.0
2025-08-29,P111,S06,56,4264.4
2025-08-29,P111,S07,107,8148.05
2025-08-29,P112,S02,29,2558.38
2025-08-29,P112,S03,45,3969.9
2025-08-29,P112,S04,34,2999.48
2025-08-29,P112,S05,54,4763.88
2025-08-29,P113,S01,104,2711.28
2025-08-29,P113,S08,49,1277.43
2025-08-29,P113,S09,31,808.17
2025-08-29,P114,S02,100,25523.0
2025-08-29,P114,S04,67,17100.41
2025-08-29,P114,S09,34,8677.82
2025-08-29,P114,S10,42,10719.66
2025-08-29,P115,S01,84,27574.68
2025-08-29,P115,S03,28,9191.56
2025-08-29,P115,S04,33,10832.91
2025-08-29,P115,S10,66,21665.82
2025-08-29,P116,S01,72,20261.52
2025-08-29,P116,S02,102,28703.82
2025-08-29,P116,S07,83,23357.03
2025-08-29,P116,S08,107,30110.87
2025-08-29,P116,S09,63,17728.83
2025-08-29,P117,S02,86,22363.44
2025-08-29,P117,S04,37,9621.48
2025-08-29,P117,S09,39,10141.56
2025-08-29,P118,S05,69,9608.94
2025-08-29,P118,S10,57,7937.82
2025-08-29,P119,S01,21,469.56
2025-08-29,P119,S02,48,1073.28
2025-08-29,P119,S09,19,424.84
2025-08-29,P120,S09,60,11341.2
2025-08-29,P121,S01,46,7525.6
2025-08-29,P121,S03,27,4417.2
2025-08-29,P121,S04,38,6216.8
2025-08-29,P121,S10,39,6380.4
2025-08-29,P122,S02,11,143.33
2025-08-29,P122,S08,17,221.51
2025-08-29,P123,S03,6,840.0
2025-08-29,P123,S04,28,3920.0
2025-08-29,P123,S07,39,5460.0
2025-08-29,P123,S08,29,4060.0
2025-08-29,P123,S09,40,5600.0
2025-08-29,P123,S10,11,1540.0
2025-08-29,P124,S02,33,1095.27
2025-08-29,P124,S03,37,1228.03
2025-08-29,P124,S07,16,531.04
2025-08-29,P125,S05,29,479.37
2025-08-29,P125,S08,27,446.31
2025-08-29,P126,S01,27,2276.1
2025-08-29,P126,S05,28,2360.4
2025-08-29,P126,S07,10,843.0
2025-08-29,P127,S08,30,4076.4
2025-08-29,P127,S10,24,3261.12
2025-08-29,P129,S03,23,2619.01
2025-08-29,P129,S08,24,2732.88
2025-08-29,P129,S09,28,3188.36
2025-08-29,P129,S10,34,3871.58
2025-08-29,P130,S01,8,127.6
2025-08-29,P130,S02,32,510.4
2025-08-29,P130,S04,28,446.6
2025-08-29,P130,S08,32,510.4
2025-08-29,P130,S09,8,127.6
2025-08-29,P131,S01,14,2201.92
2025-08-29,P131,S03,20,3145.6
2025-08-29,P131,S08,29,4561.12
2025-08-29,P132,S02,7,595.56
2025-08-29,P132,S04,28,2382.24
2025-08-29,P132,S06,46,3913.68
2025-08-29,P132,S10,12,1020.96
2025-08-29,P133,S02,10,1481.8
2025-08-29,P133,S08,47,6964.46
2025-08-29,P133,S09,22,3259.96
2025-08-29,P133,S10,34,5038.12
2025-08-29,P134,S04,11,294.91
2025-08-29,P134,S05,24,643.44
2025-08-29,P135,S01,42,4576.32
2025-08-29,P135,S05,10,1089.6
2025-08-29,P136,S01,6,430.86
2025-08-29,P136,S04,21,1508.01
2025-08-29,P136,S08,22,1579.82
2025-08-29,P137,S07,44,6687.56
2025-08-29,P138,S03,12,1155.36
2025-08-29,P139,S02,15,847.8
2025-08-29,P139,S04,20,1130.4
2025-08-29,P139,S06,19,1073.88
2025-08-29,P139,S08,27,1526.04
2025-08-29,P140,S04,34,1899.92
2025-08-29,P140,S06,34,1899.92
2025-08-29,P140,S08,34,1899.92
2025-08-29,P140,S10,33,1844.04
2025-08-29,P141,S02,22,2734.38
2025-08-29,P141,S04,41,5095.89
2025-08-29,P141,S05,47,5841.63
2025-08-29,P141,S09,14,1740.06
2025-08-30,P101,S03,69,28182.36
2025-08-30,P101,S08,70,28590.8
2025-08-30,P101,S10,36,14703.84
2025-08-30,P102,S04,76,28834.4
2025-08-30,P102,S05,38,14417.2
2025-08-30,P103,S02,68,8174.28
2025-08-30,P103,S05,82,9857.22
2025-08-30,P103,S07,34,4087.14
2025-08-30,P104,S09,48,12319.68
2025-08-30,P104,S10,77,19762.82
2025-08-30,P105,S02,18,5769.0
2025-08-30,P105,S03,33,10576.5
2025-08-30,P105,S05,35,11217.5
2025-08-30,P106,S07,43,14744.7
2025-08-30,P106,S10,55,18859.5
2025-08-30,P107,S10,11,5351.06
2025-08-30,P108,S07,36,5239.8
2025-08-30,P108,S08,17,2474.35
2025-08-30,P108,S09,32,4657.6
2025-08-30,P109,S01,33,1446.72
2025-08-30,P109,S09,50,2192.0
2025-08-30,P110,S02,32,3184.32
2025-08-30,P110,S04,48,4776.48
2025-08-30,P110,S06,35,3482.85
2025-08-30,P110,S07,27,2686.77
2025-08-30,P111,S01,52,3959.8
2025-08-30,P111,S02,69,5254.35
2025-08-30,P111,S08,57,4340.55
2025-08-30,P111,S09,64,4873.6
2025-08-30,P112,S02,50,4411.0
2025-08-30,P112,S05,49,4322.78
2025-08-30,P112,S08,31,2734.82
2025-08-30,P112,S09,78,6881.16
2025-08-30,P113,S07,51,1329.57
2025-08-30,P113,S10,99,2580.93
2025-08-30,P114,S03,53,13527.19
2025-08-30,P114,S04,52,13271.96
2025-08-30,P114,S05,30,7656.9
2025-08-30,P114,S08,54,13782.42
2025-08-30,P115,S02,91,29872.57
2025-08-30,P115,S05,52,17070.04
2025-08-30,P115,S09,25,8206.75
2025-08-30,P115,S10,63,20681.01
2025-08-30,P116,S08,28,7879.48
2025-08-30,P117,S06,36,9361.44
2025-08-30,P118,S07,18,2506.68
2025-08-30,P119,S07,22,491.92
2025-08-30,P120,S04,31,5859.62
2025-08-30,P121,S02,62,10143.2
2025-08-30,P121,S09,36,5889.6
2025-08-30,P122,S02,15,195.45
2025-08-30,P122,S03,8,104.24
2025-08-30,P122,S05,11,143.33
2025-08-30,P122,S10,35,456.05
2025-08-30,P123,S01,18,2520.0
2025-08-30,P123,S02,31,4340.0
2025-08-30,P123,S03,21,2940.0
2025-08-30,P123,S09,20,2800.0
2025-08-30,P123,S10,26,3640.0
2025-08-30,P124,S02,14,464.66
2025-08-30,P124,S03,19,630.61
2025-08-30,P124,S05,23,763.37
2025-08-30,P125,S05,36,595.08
2025-08-30,P126,S08,20,1686.0
2025-08-30,P126,S09,23,1938.9
2025-08-30,P127,S06,9,1222.92
2025-08-30,P127,S08,38,5163.44
2025-08-30,P128,S06,12,1089.36
2025-08-30,P129,S04,19,2163.53
2025-08-30,P129,S07,30,3416.1
2025-08-30,P129,S08,31,3529.97
2025-08-30,P130,S02,25,398.75
2025-08-30,P130,S04,43,685.85
2025-08-30,P130,S06,8,127.6
2025-08-30,P130,S08,43,685.85
2025-08-30,P131,S04,13,2044.64
2025-08-30,P131,S06,26,4089.28
2025-08-30,P131,S07,25,3932.0
2025-08-30,P132,S09,16,1361.28
2025-08-30,P132,S10,39,3318.12
2025-08-30,P133,S05,14,2074.52
2025-08-30,P133,S10,26,3852.68
2025-08-30,P134,S06,33,884.73
2025-08-30,P135,S01,17,1852.32
2025-08-30,P135,S05,30,3268.8
2025-08-30,P135,S10,19,2070.24
2025-08-30,P136,S01,19,1364.39
2025-08-30,P136,S09,20,1436.2
2025-08-30,P137,S01,11,1671.89
2025-08-30,P137,S07,18,2735.82
2025-08-30,P138,S02,18,1733.04
2025-08-30,P138,S06,29,2792.12
2025-08-30,P139,S01,30,1695.6
2025-08-30,P139,S02,25,1413.0
2025-08-30,P139,S03,27,1526.04
2025-08-30,P139,S04,27,1526.04
2025-08-30,P139,S10,38,2147.76
2025-08-30,P140,S02,24,1341.12
2025-08-30,P140,S06,41,2291.08
2025-08-30,P140,S07,21,1173.48
2025-08-30,P140,S10,7,391.16
2025-08-30,P141,S05,9,1118.61
2025-08-30,P141,S06,9,1118.61
2025-08-31,P101,S02,62,25323.28
2025-08-31,P101,S03,52,21238.88
2025-08-31,P102,S04,75,28455.0
2025-08-31,P103,S03,64,7693.44
2025-08-31,P103,S05,63,7573.23
2025-08-31,P103,S06,87,10458.27
2025-08-31,P103,S07,82,9857.22
2025-08-31,P103,S08,70,8414.7
2025-08-31,P104,S02,47,12063.02
2025-08-31,P104,S04,61,15656.26
2025-08-31,P104,S10,37,9496.42
2025-08-31,P105,S02,11,3525.5
2025-08-31,P105,S06,18,5769.0
2025-08-31,P105,S09,45,14422.5
2025-08-31,P106,S02,54,18516.6
2025-08-31,P106,S05,35,12001.5
2025-08-31,P106,S07,11,3771.9
2025-08-31,P106,S08,26,8915.4
2025-08-31,P106,S10,42,14401.8
2025-08-31,P107,S08,28,13620.88
2025-08-31,P108,S09,29,4220.95
2025-08-31,P109,S05,28,1227.52
2025-08-31,P109,S06,27,1183.68
2025-08-31,P109,S07,44,1928.96
2025-08-31,P110,S04,94,9353.94
2025-08-31,P110,S08,35,3482.85
2025-08-31,P110,S10,48,4776.48
2025-08-31,P111,S04,50,3807.5
2025-08-31,P111,S05,36,2741.4
2025-08-31,P111,S07,67,5102.05
2025-08-31,P111,S08,44,3350.6
2025-08-31,P111,S09,32,2436.8
2025-08-31,P112,S01,55,4852.1
2025-08-31,P112,S02,62,5469.64
2025-08-31,P112,S07,81,7145.82
2025-08-31,P112,S08,53,4675.66
2025-08-31,P112,S10,81,7145.82
2025-08-31,P113,S01,31,808.17
2025-08-31,P113,S02,34,886.38
2025-08-31,P113,S08,78,2033.46
2025-08-31,P114,S01,55,14037.65
2025-08-31,P114,S04,21,5359.83
2025-08-31,P114,S06,52,13271.96
2025-08-31,P114,S08,74,18887.02
2025-08-31,P115,S01,45,14772.15
2025-08-31,P115,S03,59,19367.93
2025-08-31,P115,S05,51,16741.77
2025-08-31,P115,S06,33,10832.91
2025-08-31,P115,S08,52,17070.04
2025-08-31,P116,S04,82,23075.62
2025-08-31,P116,S06,28,7879.48
2025-08-31,P116,S09,34,9567.94
2025-08-31,P117,S01,25,6501.0
2025-08-31,P117,S06,79,20543.16
2025-08-31,P118,S03,48,6684.48
2025-08-31,P118,S04,18,2506.68
2025-08-31,P118,S06,49,6823.74
2025-08-31,P118,S08,28,3899.28
2025-08-31,P119,S03,26,581.36
2025-08-31,P119,S06,16,357.76
2025-08-31,P119,S08,18,402.48
2025-08-31,P119,S09,15,335.4
2025-08-31,P119,S10,42,939.12
2025-08-31,P120,S01,34,6426.68
2025-08-31,P120,S05,52,9829.04
2025-08-31,P120,S08,39,7371.78
2025-08-31,P120,S10,36,6804.72
2025-08-31,P121,S01,18,2944.8
2025-08-31,P121,S05,55,8998.0
2025-08-31,P121,S07,29,4744.4
2025-08-31,P121,S10,38,6216.8
2025-08-31,P122,S09,25,325.75
2025-08-31,P122,S10,44,573.32
2025-08-31,P123,S07,13,1820.0
2025-08-31,P123,S09,15,2100.0
2025-08-31,P124,S08,15,497.85
2025-08-31,P125,S02,8,132.24
2025-08-31,P125,S03,27,446.31
2025-08-31,P126,S01,36,3034.8
2025-08-31,P126,S02,11,927.3
2025-08-31,P126,S05,36,3034.8
2025-08-31,P126,S08,19,1601.7
2025-08-31,P127,S02,28,3804.64
2025-08-31,P127,S03,9,1222.92
2025-08-31,P127,S05,33,4484.04
2025-08-31,P127,S07,23,3125.24
2025-08-31,P128,S02,19,1724.82
2025-08-31,P128,S04,40,3631.2
2025-08-31,P128,S06,19,1724.82
2025-08-31,P129,S01,20,2277.4
2025-08-31,P130,S01,12,191.4
2025-08-31,P130,S03,28,446.6
2025-08-31,P130,S04,23,366.85
2025-08-31,P130,S05,27,430.65
2025-08-31,P130,S06,23,366.85
2025-08-31,P131,S02,28,4403.84
2025-08-31,P131,S04,16,2516.48
2025-08-31,P131,S10,32,5032.96
2025-08-31,P132,S03,37,3147.96
2025-08-31,P132,S04,11,935.88
2025-08-31,P133,S01,25,3704.5
2025-08-31,P133,S05,9,1333.62
2025-08-31,P133,S10,6,889.08
2025-08-31,P134,S02,10,268.1
2025-08-31,P134,S06,23,616.63
2025-08-31,P135,S03,29,3159.84
2025-08-31,P135,S06,23,2506.08
2025-08-31,P135,S08,39,4249.44
2025-08-31,P136,S01,26,1867.06
2025-08-31,P136,S05,8,574.48
2025-08-31,P136,S07,31,2226.11
2025-08-31,P136,S08,18,1292.58
2025-08-31,P137,S01,30,4559.7
2025-08-31,P137,S02,15,2279.85
2025-08-31,P137,S03,35,5319.65
2025-08-31,P137,S04,25,3799.75
2025-08-31,P137,S08,43,6535.57
2025-08-31,P138,S06,18,1733.04
2025-08-31,P138,S07,20,1925.6
2025-08-31,P138,S10,15,1444.2
2025-08-31,P139,S01,28,1582.56
2025-08-31,P139,S02,26,1469.52
2025-08-31,P139,S03,7,395.64
2025-08-31,P139,S04,40,2260.8
2025-08-31,P139,S08,39,2204.28
2025-08-31,P139,S09,19,1073.88
2025-08-31,P139,S10,29,1639.08
2025-08-31,P140,S02,19,1061.72
2025-08-31,P141,S04,9,1118.61
2025-09-01,P101,S01,64,26140.16
2025-09-01,P101,S04,20,8168.8
2025-09-01,P101,S05,33,13478.52
2025-09-01,P101,S08,64,26140.16
2025-09-01,P102,S04,22,8346.8
2025-09-01,P102,S05,32,12140.8
2025-09-01,P102,S06,62,23522.8
2025-09-01,P102,S07,33,12520.2
2025-09-01,P102,S10,65,24661.0
2025-09-01,P103,S01,50,6010.5
2025-09-01,P103,S02,37,4447.77
2025-09-01,P103,S04,67,8054.07
2025-09-01,P103,S05,26,3125.46
2025-09-01,P103,S07,67,8054.07
2025-09-01,P103,S09,33,3966.93
2025-09-01,P104,S05,45,11549.7
2025-09-01,P104,S06,57,14629.62
2025-09-01,P104,S08,24,6159.84
2025-09-01,P104,S09,63,16169.58
2025-09-01,P104,S10,65,16682.9
2025-09-01,P105,S01,17,5448.5
2025-09-01,P105,S07,49,15704.5
2025-09-01,P106,S08,27,9258.3
2025-09-01,P106,S09,24,8229.6
2025-09-01,P107,S03,31,15080.26
2025-09-01,P107,S08,45,21890.7
2025-09-01,P108,S05,9,1309.95
2025-09-01,P108,S06,22,3202.1
2025-09-01,P108,S07,34,4948.7
2025-09-01,P108,S09,12,1746.6
2025-09-01,P109,S02,24,1052.16
2025-09-01,P109,S05,44,1928.96
2025-09-01,P110,S09,52,5174.52
2025-09-01,P111,S01,19,1446.85
2025-09-01,P112,S02,36,3175.92
2025-09-01,P112,S05,63,5557.86
2025-09-01,P113,S01,16,417.12
2025-09-01,P113,S03,20,521.4
2025-09-01,P113,S04,23,599.61
2025-09-01,P113,S07,56,1459.92
2025-09-01,P113,S09,47,1225.29
2025-09-01,P113,S10,28,729.96
2025-09-01,P114,S04,29,7401.67
2025-09-01,P115,S06,61,20024.47
2025-09-01,P115,S09,29,9519.83
2025-09-01,P115,S10,39,12802.53
2025-09-01,P116,S03,49,13789.09
2025-09-01,P116,S04,49,13789.09
2025-09-01,P116,S10,31,8723.71
2025-09-01,P117,S04,29,7541.16
2025-09-01,P117,S08,42,10921.68
2025-09-01,P118,S01,25,3481.5
2025-09-01,P118,S04,28,3899.28
2025-09-01,P118,S09,8,1114.08
2025-09-01,P118,S10,21,2924.46
2025-09-01,P119,S06,23,514.28
2025-09-01,P119,S08,25,559.0
2025-09-01,P120,S05,33,6237.66
2025-09-01,P120,S06,27,5103.54
2025-09-01,P120,S07,36,6804.72
2025-09-01,P120,S08,38,7182.76
2025-09-01,P120,S09,35,6615.7
2025-09-01,P120,S10,18,3402.36
2025-09-01,P121,S03,40,6544.0
2025-09-01,P121,S06,39,6380.4
2025-09-01,P122,S04,30,390.9
2025-09-01,P122,S07,13,169.39
2025-09-01,P123,S05,25,3500.0
2025-09-01,P123,S09,14,1960.0
2025-09-01,P123,S10,9,1260.0
2025-09-01,P124,S03,34,1128.46
2025-09-01,P125,S01,18,297.54
2025-09-01,P125,S06,19,314.07
2025-09-01,P126,S06,14,1180.2
2025-09-01,P126,S10,22,1854.6
2025-09-01,P127,S03,7,951.16
2025-09-01,P127,S07,21,2853.48
2025-09-01,P128,S02,15,1361.7
2025-09-01,P128,S08,7,635.46
2025-09-01,P128,S10,21,1906.38
2025-09-01,P129,S04,15,1708.05
2025-09-01,P129,S09,25,2846.75
2025-09-01,P129,S10,29,3302.23
2025-09-01,P130,S02,15,239.25
2025-09-01,P130,S03,6,95.7
2025-09-01,P131,S03,19,2988.32
2025-09-01,P131,S10,28,4403.84
2025-09-01,P132,S05,19,1616.52
2025-09-01,P132,S07,10,850.8
2025-09-01,P132,S10,17,1446.36
2025-09-01,P133,S10,33,4889.94
2025-09-01,P134,S02,13,348.53
2025-09-01,P134,S06,14,375.34
2025-09-01,P134,S09,10,268.1
2025-09-01,P135,S02,10,1089.6
2025-09-01,P135,S05,23,2506.08
2025-09-01,P135,S10,27,2941.92
2025-09-01,P136,S06,17,1220.77
2025-09-01,P136,S07,23,1651.63
2025-09-01,P136,S09,16,1148.96
2025-09-01,P137,S01,7,1063.93
2025-09-01,P137,S04,21,3191.79
2025-09-01,P138,S05,8,770.24
2025-09-01,P138,S06,11,1059.08
2025-09-01,P138,S07,15,1444.2
2025-09-01,P138,S08,4,385.12
2025-09-01,P138,S09,28,2695.84
2025-09-01,P138,S10,12,1155.36
2025-09-01,P139,S05,28,1582.56
2025-09-01,P139,S07,26,1469.52
2025-09-01,P139,S09,17,960.84
2025-09-01,P140,S06,14,782.32
2025-09-01,P140,S07,21,1173.48
2025-09-01,P141,S02,22,2734.38
2025-09-01,P141,S06,23,2858.67
2025-09-01,P141,S08,20,2485.8
2025-09-02,P101,S01,25,10211.0
2025-09-02,P101,S03,61,24914.84
2025-09-02,P101,S05,23,9394.12
2025-09-02,P101,S10,59,24097.96
2025-09-02,P102,S05,66,25040.4
2025-09-02,P103,S07,53,6371.13
2025-09-02,P103,S08,19,2283.99
2025-09-02,P104,S01,46,11806.36
2025-09-02,P104,S08,64,16426.24
2025-09-02,P105,S01,32,10256.0
2025-09-02,P105,S02,30,9615.0
2025-09-02,P105,S04,31,9935.5
2025-09-02,P105,S05,30,9615.0
2025-09-02,P105,S09,44,14102.0
2025-09-02,P105,S10,26,8333.0
2025-09-02,P106,S04,45,15430.5
2025-09-02,P106,S09,8,2743.2
2025-09-02,P107,S01,25,12161.5
2025-09-02,P107,S06,18,8756.28
2025-09-02,P108,S06,37,5385.35
2025-09-02,P108,S07,37,5385.35
2025-09-02,P109,S01,36,1578.24
2025-09-02,P109,S05,48,2104.32
2025-09-02,P109,S06,39,1709.76
2025-09-02,P109,S08,20,876.8
2025-09-02,P109,S10,37,1622.08
2025-09-02,P110,S02,63,6269.13
2025-09-02,P110,S03,22,2189.22
2025-09-02,P110,S04,27,2686.77
2025-09-02,P110,S07,48,4776.48
2025-09-02,P110,S08,58,5771.58
2025-09-02,P110,S10,64,6368.64
2025-09-02,P111,S03,62,4721.3
2025-09-02,P111,S04,15,1142.25
2025-09-02,P112,S01,22,1940.84
2025-09-02,P112,S09,61,5381.42
2025-09-02,P112,S10,30,2646.6
2025-09-02,P113,S03,34,886.38
2025-09-02,P113,S07,62,1616.34
2025-09-02,P114,S04,64,16334.72
2025-09-02,P115,S03,41,13459.07
2025-09-02,P115,S04,44,14443.88
2025-09-02,P115,S06,50,16413.5
2025-09-02,P116,S02,62,17447.42
2025-09-02,P116,S10,36,10130.76
2025-09-02,P117,S05,31,8061.24
2025-09-02,P118,S03,32,4456.32
2025-09-02,P118,S04,17,2367.42
2025-09-02,P118,S06,33,4595.58
2025-09-02,P118,S09,34,4734.84
2025-09-02,P119,S06,30,670.8
2025-09-02,P121,S01,27,4417.2
2025-09-02,P121,S09,8,1308.8
2025-09-02,P122,S01,30,390.9
2025-09-02,P122,S03,11,143.33
2025-09-02,P122,S09,25,325.75
2025-09-02,P123,S03,29,4060.0
2025-09-02,P123,S06,12,1680.0
2025-09-02,P124,S03,25,829.75
2025-09-02,P124,S08,19,630.61
